id,city,type,squareMeters,Size of Apartment,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
3e39a6f420efe67a36dffd92f7dd7165,warszawa,apartmentBuilding,28,Small,1,7,25,2022,52.227351,20.956403,3.25,12,0.16,0.174,0.622,0.08,0.125,0.747,0.112,condominium,brick,,no,yes,yes,no,no,2900
e2ddca7dffcd1ef55ee8bbb6870502ad,krakow,apartmentBuilding,28,Small,1,3,4,2021,50.09257,20.02695,7.55,12,0.301,0.488,0.298,0.157,0.421,1.728,0.312,condominium,brick,,no,yes,yes,no,no,2000
42f3ba48ffae9483bea0a9f436b093be,wroclaw,blockOfFlats,28,Small,1,1,3,2021,51.08,17.0198,3.48,11,0.429,0.651,0.907,0.167,0.618,0.422,0.282,condominium,,,yes,yes,no,yes,no,2500
1c1756c369ecb4f5aefb2d0601f9eb33,warszawa,apartmentBuilding,28,Small,1,1,5,2021,52.2391671,21.02855291,1.89,43,0.2,0.357,0.161,0.256,0.101,0.782,0.125,condominium,brick,premium,no,yes,yes,no,no,3260
c2eff1038b344d842956780722903a82,krakow,blockOfFlats,28,Small,1,1,7,2020,50.0279,19.9479,3.12,8,0.862,0.348,0.117,0.355,0.203,2.35,0.118,condominium,brick,,yes,yes,yes,no,no,2620
b413b27ac29b4a9635cb138edb2e164a,krakow,apartmentBuilding,28,Small,1,,3,2020,50.0646,19.8902,3.6,0,0.794,0.625,0.897,0.989,0.734,0.978,0.739,condominium,brick,,no,yes,yes,no,yes,2400
a5a4f26541de18495a116916944c1e4e,warszawa,apartmentBuilding,28,Small,1,4,7,2020,52.1757,20.9922,6.28,20,0.648,0.084,0.69,0.288,0.063,1.988,0.11,condominium,brick,premium,no,yes,yes,yes,no,2650
bc5b585462d9c6a77ffb993dd11220a0,warszawa,,28,Small,1,,7,2020,52.28143,20.92903,7.5,10,0.296,0.86,0.159,0.217,0.294,0.848,0.342,condominium,,,no,no,yes,no,no,3890
0088fa9abef7c41132031c9b17fa764e,krakow,apartmentBuilding,28,Small,2,3,7,2018,50.04909,19.9621931,1.83,18,0.109,0.058,0.513,0.12,0.053,0.861,0.535,condominium,brick,premium,yes,yes,yes,no,yes,3050
4b401168baccf6e0876342435791ead1,krakow,apartmentBuilding,28,Small,1,3,7,2018,50.0776303,19.9252782,2.66,21,0.27,0.567,0.123,0.132,0.108,0.738,0.112,condominium,brick,premium,no,yes,yes,no,no,2050
64d6f83bf06451414abe8725ed898b9e,wroclaw,blockOfFlats,28,Small,1,,6,2018,51.1045432,17.0049108,1.87,4,0.549,1,0.729,0.258,0.156,0.685,0.452,condominium,,premium,yes,yes,yes,no,no,2200
f962828af552bc49047b9ef9e1905bce,szczecin,blockOfFlats,28,Small,1,4,4,2017,53.4294606,14.5520172,0.9,69,0.252,0.297,0.341,0.149,0.049,0.565,0.137,condominium,brick,premium,no,no,yes,no,no,2400
7462e30a54ff48636fb372e2e72ecd36,krakow,blockOfFlats,28,Small,1,,4,2017,50.06875073,19.92182536,1.91,26,0.172,0.591,0.237,0.333,0.204,0.593,0.253,condominium,brick,,no,yes,no,no,no,2600
bd724b950db240ac5951d856db89b17b,warszawa,apartmentBuilding,28,Small,1,2,4,2017,52.1574737,21.0310718,8.47,34,0.293,0.271,0.357,0.18,0.022,1.494,0.083,condominium,brick,premium,no,yes,yes,no,no,2500
51434ca58bf12d2406ed1175b91f7c59,krakow,blockOfFlats,28,Small,1,3,9,2015,50.07497856,19.93395424,2.21,20,0.533,0.104,0.138,0.068,0.199,0.291,0.029,condominium,,premium,no,yes,yes,no,no,2500
adeee794e941896ffec8ee7dedd9f303,krakow,,28,Small,1,2,4,2011,50.0435477,19.9455691,1.4,49,0.225,0.477,0.394,0.309,0.02,0.706,0.061,condominium,,,no,yes,yes,no,no,2200
e9abadb9ba859b340bf599ad8fa48990,warszawa,apartmentBuilding,28,Small,1,8,9,2010,52.17215752,21.05273747,7.42,6,0.52,0.131,0.666,0.473,0.412,2.42,0.088,condominium,brick,,yes,yes,yes,yes,no,2400
e5f429dd13545a00bed82f626433b770,wroclaw,blockOfFlats,28,Small,2,1,3,2002,51.07934,17.08105,5,6,0.224,3.54,1.272,0.199,0.299,0.834,0.426,condominium,brick,,no,yes,no,no,no,2000
e52818a86c7a1223c54c273bc121f00e,warszawa,apartmentBuilding,28,Small,1,7,7,2000,52.2362,21.1,6.59,27,0.08,0.297,0.599,0.17,0.254,0.813,0.246,condominium,brick,premium,no,yes,yes,yes,no,2340
ee807766e6ea5248adf766975057438e,warszawa,blockOfFlats,28,Small,1,4,8,2000,52.2578019,20.92665575,5.99,18,0.152,0.41,0.643,0.275,0.448,1.621,0.393,condominium,concreteSlab,premium,no,no,yes,no,no,2350
0387aaf364fd4414a9e59e2afdd6984e,katowice,apartmentBuilding,28.05,Small,1,3,10,2020,50.2015,18.9871,6.83,0,2.679,2.787,3.526,2.746,2.77,,2.833,condominium,brick,,yes,yes,yes,yes,no,1500
8aabc62a078bdcb83536dc1192981f3f,warszawa,apartmentBuilding,28.11,Small,1,1,4,2024,52.1634257,21.076205,9.06,37,0.713,1.628,0.251,0.368,0.14,2.147,0.186,condominium,brick,,yes,no,yes,no,no,3000
90d714155280d8f8873151b6dc113926,gdansk,apartmentBuilding,28.13,Small,2,,,2016,54.3457,18.6559,0.42,77,0.374,0.393,0.48,0.39,0.191,1.135,0.388,condominium,brick,,no,yes,yes,no,yes,2500
00508120ea088858fc7056b86cb4d7a3,lodz,apartmentBuilding,28.2,Small,1,6,6,2020,51.7757349,19.4814841,1.95,13,0.137,0.695,0.367,0.363,0.403,0.499,0.296,condominium,brick,premium,yes,yes,yes,no,no,1800
571cb86e727c4e94a1438fee596d06dd,krakow,apartmentBuilding,28.31,Small,2,2,4,2015,50.0767,19.9178,2.8,23,0.139,0.407,0.185,0.161,0.088,0.478,0.229,condominium,brick,,no,no,yes,no,no,2100
c8bbce0594fbb22a21e514e5e5a993d5,krakow,apartmentBuilding,28.31,Small,1,1,4,2015,50.0767,19.9178,2.8,23,0.139,0.407,0.185,0.161,0.088,0.478,0.229,condominium,brick,,no,no,yes,no,no,2100
8c1a27c4e0a87cc69615ea425b7667db,wroclaw,apartmentBuilding,28.35,Small,1,4,6,2023,51.0821742,17.0383205,3.23,14,0.439,0.957,0.283,0.397,0.186,1.12,0.195,condominium,brick,premium,yes,yes,yes,no,no,2100
fd45c1ad25f6c4d091fb8c17687ca43c,wroclaw,,28.37,Small,1,,,2023,51.0823042,17.0389836,3.22,16,0.421,0.999,0.293,0.382,0.189,1.164,0.159,condominium,,premium,yes,no,yes,no,no,2200
cf12bb5d0d41288b33f9aabe351081ce,wroclaw,apartmentBuilding,28.44,Small,1,6,7,2021,51.12042215,17.02793156,1.09,21,0.072,0.202,0.549,0.151,0.207,0.765,0.216,condominium,brick,premium,no,yes,yes,no,no,2290
5fa4eb5e25be7dde2143ea27dbfca7db,krakow,apartmentBuilding,28.5,Small,1,2,4,2014,50.0741,19.9163,2.62,30,0.235,0.125,0.144,0.117,0.095,0.173,0.198,condominium,brick,,yes,no,yes,no,no,2200
69c8a5f2eed30dd031bf59f31d43992b,poznan,apartmentBuilding,29,Small,1,,5,2023,52.404,16.8667,4.69,18,0.139,0.501,0.51,0.389,0.152,2.725,0.354,condominium,brick,,yes,yes,yes,no,no,2100
2c4439dfbb48f183a7026f6d43d7a28a,poznan,,29,Small,1,4,5,2023,52.43274163,16.94696903,2.87,13,0.409,0.366,0.487,0.215,0.126,2.138,0.242,condominium,,,yes,yes,yes,yes,no,1999
26130a02f6881ffc64932cb37dbdd868,gdansk,blockOfFlats,29,Small,1,4,5,2023,54.3609995,18.5701319,5.61,2,0.384,1.632,0.525,0.458,0.548,3.109,0.53,condominium,,,no,yes,yes,no,no,2300
dea93dbf72096a891958d6935293122c,lodz,blockOfFlats,29,Small,1,1,4,2023,51.77135874,19.47194695,1.63,16,0.493,0.321,0.542,0.336,0.073,0.495,0.094,condominium,,,yes,no,yes,no,no,1560
e73e6b0137afe35a08b57f2b2137de5f,lublin,blockOfFlats,29,Small,1,2,7,2023,51.2464536,22.5684463,0.14,81,0.063,0.549,0.253,0.45,0.103,0.068,0.186,condominium,brick,premium,yes,yes,yes,no,no,2400
4f5fa6d52b140519be08c935f4dd8d7a,krakow,blockOfFlats,29,Small,1,2,6,2022,50.0468427,19.9723587,2.6,11,0.816,0.682,0.345,0.443,0.235,1.566,0.235,condominium,,premium,no,yes,yes,no,no,2800
e32d6c180a4e7e5a8d349911333b37af,warszawa,apartmentBuilding,29,Small,1,3,4,2022,52.25085,21.0309,2.83,28,0.038,1.04,0.211,0.268,0.168,0.752,0.143,condominium,brick,,no,yes,yes,no,no,2750
3351527be3a6a4560ffd5dca62d1202a,warszawa,apartmentBuilding,29,Small,2,2,3,2021,52.2882,20.9084,9.02,0,1.402,2.188,1.636,1.242,0.608,2.439,1.249,condominium,brick,,yes,yes,yes,yes,yes,3000
97c5293f03aafbe8dd8df3905af78a4b,warszawa,,29,Small,2,2,4,2021,52.20587,21.0664,5.16,13,0.819,1.517,0.928,0.398,0.166,2.591,0.454,condominium,,,no,yes,no,no,no,2950
fc2961e43e33c161a818cbf1dabfbbc2,warszawa,apartmentBuilding,29,Small,1,9,12,2020,52.2277,20.9023,6.91,19,0.349,0.885,0.23,0.269,0.114,2.911,0.214,condominium,brick,,no,yes,yes,no,no,2400
020209a81fca56679cb549f7b08b55dd,warszawa,apartmentBuilding,29,Small,1,9,12,2020,52.2277,20.9023,6.91,19,0.349,0.885,0.23,0.269,0.114,2.911,0.214,condominium,brick,,no,yes,yes,no,no,2400
5a403dcdd0ebfb8b3eb21df9c7fa1d1f,poznan,apartmentBuilding,29,Small,1,,6,2019,52.411531,16.9349657,0.41,87,0.29,0.589,0.304,0.346,0.12,0.382,0.284,condominium,brick,premium,yes,yes,yes,no,no,1980
0cd28034588798f39e44305342680907,wroclaw,apartmentBuilding,29,Small,2,6,6,2019,51.11893841,17.02211559,1.06,10,0.338,0.469,0.882,0.268,0.373,0.65,0.479,condominium,brick,,no,yes,yes,no,no,2500
b38842e4fb7362abd0d6fac01c953c8d,warszawa,apartmentBuilding,29,Small,1,,5,2019,52.3034972,20.9890601,8.04,9,0.594,1.511,0.19,0.356,0.301,2.185,0.354,condominium,brick,premium,yes,yes,yes,no,no,2700
86adee90bdfc888dbe1d17c0741bf7df,warszawa,,29,Small,2,6,6,2019,52.1982882,20.88546992,8.86,11,0.259,2.468,0.807,0.173,0.283,,0.263,condominium,,,no,yes,yes,no,no,2700
fd03d8c4fd099b3401ec11a93f30f8ae,krakow,apartmentBuilding,29,Small,1,,4,2018,50.04692977,19.91375596,1.99,3,0.544,0.894,0.739,0.731,0.19,0.382,0.767,condominium,brick,premium,no,no,yes,no,no,2200
c8458906dabc91d49508b19e7b365c8f,krakow,blockOfFlats,29,Small,2,2,3,2018,50.0759556,19.90571,3.28,13,0.456,0.691,0.496,0.044,0.121,0.826,0.332,condominium,,premium,no,yes,no,no,no,2500
b7f6d3204186fc998d2c61ed9227e333,wroclaw,blockOfFlats,29,Small,1,6,7,2018,51.1375141,17.0269056,2.99,13,0.113,1.001,0.554,0.285,0.195,2.142,0.38,condominium,,premium,no,yes,yes,no,no,1900
fded6e351a82700863986672a3e143eb,warszawa,apartmentBuilding,29,Small,1,5,6,2018,52.24453,20.96492,2.99,18,0.303,0.613,0.62,0.144,0.163,1.134,0.073,condominium,brick,,no,yes,yes,no,no,3100
ff8b5bb6f4384e9d4b44224faf861cb9,warszawa,blockOfFlats,29,Small,1,3,8,2012,52.2402,20.90155,7.01,20,0.463,0.181,0.512,0.267,0.064,2.713,0.081,condominium,,,no,yes,yes,yes,no,2500
d179db77047d92294e7861e69301ff5f,warszawa,blockOfFlats,29,Small,2,6,6,2008,52.2613,21.05435,4.77,16,0.298,0.412,0.635,0.133,0.629,0.468,0.213,condominium,,,no,yes,yes,no,no,2699
7823d83a8806d713a55909c0e66b8441,lublin,blockOfFlats,29.05,Small,2,1,4,2024,51.220167,22.4843869,6.56,7,0.558,3.297,0.387,0.357,0.654,2.304,0.52,condominium,,premium,yes,yes,yes,no,no,1900
86786c451d3fb2135ff881b8aa69e65b,krakow,,29.24,Small,1,,7,2021,50.0705105,19.95135479,1.93,21,0.345,0.515,0.488,0.664,0.179,0.994,0.307,condominium,,premium,yes,no,yes,no,no,3200
312083f44dbba590d2d1ff76c0191354,wroclaw,blockOfFlats,29.28,Small,1,3,4,2012,51.153278,16.9072049,9.78,1,1.013,1.032,1.21,0.409,0.902,1.752,0.58,condominium,,premium,yes,yes,yes,no,no,1900
de6e8275839cbe4f96586c01d54046ec,krakow,apartmentBuilding,29.29,Small,1,5,5,2022,50.074,19.9176,2.56,31,0.27,0.111,0.113,0.026,0.101,0.196,0.124,condominium,brick,premium,yes,yes,yes,yes,no,2700
824d196c5b8400c6394f06cec411fa83,katowice,apartmentBuilding,29.49,Small,1,1,4,2022,50.2548874,19.0323123,1.03,38,0.12,0.199,0.113,0.24,0.083,0.602,0.114,condominium,brick,premium,yes,yes,yes,no,no,2000
54b9686b5d189081ab900286f800101d,katowice,apartmentBuilding,29.49,Small,1,,3,2021,50.256,19.0316,0.93,46,0.033,0.218,0.24,0.202,0.014,0.471,0.247,condominium,brick,premium,yes,no,yes,no,no,1999
956e748a5f9d249381d8aa37f49a5bc4,lodz,,29.5,Small,1,1,4,2024,51.77124,19.47166,1.63,14,0.5,0.333,0.523,0.351,0.075,0.504,0.087,condominium,,,no,no,,no,no,1459
3b774a98c8c165a22a1a687bfdfb4f28,krakow,blockOfFlats,29.5,Small,1,2,4,2014,50.0154,19.8915,5.56,15,0.738,0.539,0.497,0.329,0.133,3.701,0.267,condominium,,,no,yes,yes,no,no,2000
62011d5f1be58e77f95824ed1570bc80,poznan,apartmentBuilding,29.53,Small,1,4,9,2022,52.4145067,16.8968351,2.73,27,0.315,0.592,0.566,0.233,0.233,1.412,0.056,condominium,brick,premium,yes,yes,yes,no,no,2200
d0c87d11a9b0a8705899846cf98ef788,krakow,blockOfFlats,29.68,Small,2,1,3,2019,50.0047808,19.9634928,5.9,13,0.217,0.546,0.729,0.34,0.357,0.426,0.308,condominium,,premium,yes,yes,yes,no,no,2000
73031afb81cc05f4927f6a278be0cbbd,szczecin,,29.7,Small,1,1,6,2021,53.404167,14.503333,4.38,5,0.834,1.803,0.337,1.177,0.067,2.558,0.21,condominium,,,yes,yes,yes,no,no,1900
2ff81fa62d2b1a5003a2da73e47b7a9b,krakow,blockOfFlats,29.7,Small,1,3,4,2021,50.0568472,19.9636254,1.81,16,0.426,0.194,0.399,0.42,0.188,0.673,0.27,condominium,,,no,yes,yes,no,no,2500
cd5c35a4b99364fd79680600f146b5b5,poznan,,29.72,Small,1,1,5,2021,52.39093,16.9655,2.77,5,0.297,0.764,0.469,0.238,0.667,2.346,0.504,condominium,,,no,yes,yes,no,no,2000
c6a56303e005694d955778a3a9e1ec74,poznan,blockOfFlats,29.85,Small,2,,5,2021,52.44300559,16.88816201,5.06,3,0.457,0.242,0.718,0.673,0.758,1.252,0.487,condominium,brick,premium,yes,yes,no,no,no,2200
7ac5f5c7b45ad56d61e6fc12e0f56fe5,bydgoszcz,apartmentBuilding,29.87,Small,2,1,4,2023,53.1308667,17.9835116,1.51,8,0.291,1.42,0.3,0.492,0.734,0.378,0.304,condominium,brick,,yes,yes,yes,no,no,1900
af9eb64f76521f70209952a10dfb13a3,krakow,apartmentBuilding,29.88,Small,2,2,5,2023,50.05850245,19.92691991,0.9,30,0.162,0.103,0.153,0.694,0.086,0.711,0.182,condominium,brick,premium,no,no,yes,no,no,2800
1aa0098d49afeea114f5ddbc815966e3,warszawa,,29.95,Small,2,1,8,2023,52.2241304,20.97231476,2.29,11,0.473,0.122,0.837,0.406,0.208,1.103,0.339,condominium,,,no,no,yes,no,no,3300
bd89818a371bf933a0029d3ceea86bb7,krakow,apartmentBuilding,30,Small,1,6,6,2023,50.079,19.9521,2.81,3,0.303,0.766,0.569,0.101,0.625,1.544,0.485,condominium,brick,,yes,yes,yes,yes,no,2500
6ad5ded7dfbbd5b9b062ee2b3395ae79,krakow,apartmentBuilding,30,Small,2,4,5,2023,50.0601812,20.0020869,4.58,3,1.311,1.578,0.479,0.504,0.491,2.552,0.527,condominium,brick,,no,yes,yes,no,no,2700
ddc0cfb7e2b71281f3de46bb2561a5db,krakow,apartmentBuilding,30,Small,1,5,5,2023,50.0408874,19.9387169,1.6,24,0.095,0.741,0.351,0.15,0.252,0.816,0.275,condominium,brick,,yes,yes,yes,no,no,3300
7f9098bb86945af4d14fa5afd3f63097,krakow,,30,Small,1,,4,2023,50.03581,20.00069,4.94,4,0.222,1.101,0.47,0.711,0.483,0.368,0.507,condominium,,,no,no,,no,no,2300
71a1cbf275f8b463da7e7a0f1516bbe7,krakow,apartmentBuilding,30,Small,1,5,5,2023,50.0410216,19.9383837,1.59,25,0.111,0.734,0.373,0.178,0.28,0.802,0.3,condominium,brick,premium,yes,yes,yes,no,no,3300
aaf602dbab00f45ffb0429d50273a176,krakow,,30,Small,1,,3,2023,50.031727,19.9683002,3.38,4,0.954,1.316,0.303,0.323,0.43,2.712,0.257,condominium,brick,premium,no,no,no,no,no,2099
98a69ea0c3caf0d09a4fee7944d8953b,krakow,,30,Small,1,,3,2023,50.0427177,19.9507244,1.65,41,0.063,0.791,0.211,0.27,0.159,1.044,0.307,condominium,brick,premium,no,no,no,no,no,1999
2e5fc0e320a39da2746599f1972c453e,poznan,apartmentBuilding,30,Small,1,5,6,2023,52.40812035,16.90815666,1.86,40,0.302,0.756,0.407,0.225,0.049,0.54,0.313,condominium,brick,,yes,yes,yes,no,no,2700
cf639b37df353edaf633e4a0d8fc0b55,wroclaw,blockOfFlats,30,Small,1,3,4,2023,51.1203,17.0119,1.64,12,0.129,0.976,0.553,0.307,0.533,0.62,0.3,condominium,,,yes,yes,yes,yes,yes,2550
5b1df4c001ac40aa3c58db37839900fa,wroclaw,apartmentBuilding,30,Small,1,1,6,2023,51.130075,17.0452975,2.41,10,0.63,1.028,0.506,0.068,0.113,1.231,0.125,condominium,brick,,no,yes,yes,no,no,2300
b77005f22e4937165d8ef545815cc9f0,katowice,apartmentBuilding,30,Small,1,4,8,2023,50.2529951,19.03814793,1.49,10,0.239,0.585,0.434,0.192,0.203,1.03,0.376,condominium,brick,premium,no,no,yes,no,no,1800
1388abc50e6f0a8f0963c8461c700228,warszawa,apartmentBuilding,30,Small,1,1,4,2023,52.18932053,21.00272826,4.71,20,0.169,0.392,0.021,0.225,0.164,0.325,0.469,condominium,brick,premium,no,yes,yes,yes,no,4500
8ff73bdc3688b7db87b2b1e3557d03b2,warszawa,apartmentBuilding,30,Small,2,1,7,2023,52.18722222,21.01916667,5.06,21,0.322,0.319,0.385,0.277,0.245,1.213,0.125,condominium,brick,,yes,yes,yes,yes,no,3300
5f0dc6e2021a9eb6a58f509d7ced2157,warszawa,apartmentBuilding,30,Small,1,1,1,2023,52.283333,21.033333,6.09,6,0.446,0.372,0.71,0.389,0.59,2.038,0.245,condominium,brick,,yes,yes,yes,no,no,2500
a6e3b322d875551ddaf345c3fe7f3f8a,warszawa,apartmentBuilding,30,Small,2,,6,2023,52.18292,20.99309,5.47,15,0.543,0.264,0.852,0.298,0.062,1.248,0.18,condominium,brick,,no,no,yes,no,no,3200
c96b3d7777b109ae993200faef3058dd,bydgoszcz,apartmentBuilding,30,Small,1,1,5,2023,53.1234804,18.0084378,0.54,54,0.179,0.329,0.131,0.353,0.191,0.35,0.389,condominium,brick,premium,no,no,yes,no,no,2000
5fe55b5051a6c236384e9c63d2b763b7,krakow,apartmentBuilding,30,Small,2,4,5,2022,50.0599086,20.0022903,4.59,1,1.325,1.607,0.511,0.511,0.523,2.52,0.498,condominium,brick,,no,yes,yes,no,no,2700
4dcdb382454f6e325b34e011a46e31f2,gdansk,blockOfFlats,30,Small,1,1,7,2022,54.34178,18.65365,0.85,11,0.275,0.088,0.32,0.564,0.199,1.532,0.408,condominium,brick,,no,no,yes,no,no,3000
a5aace518a30501b44e30491e35290e4,gdansk,,30,Small,1,1,1,2022,54.31349803,18.5959107,5.5,6,0.539,2.319,0.231,0.436,0.114,1.771,0.261,condominium,,,yes,yes,yes,no,no,2000
6bebba3290475fbd48e6713adf2d2aa3,gdansk,apartmentBuilding,30,Small,1,2,5,2022,54.40628,18.57682,8.08,14,0.315,0.498,0.166,0.163,0.048,1.205,0.475,condominium,brick,,no,no,yes,no,no,2500
c12c9393467b2b571da8720dc1dac24f,wroclaw,,30,Small,1,2,7,2022,51.1216363,17.0127629,1.7,12,0.277,0.99,0.71,0.459,0.692,0.745,0.22,condominium,,,no,yes,yes,no,no,2300
a2be953117d444d6804b78a50b0368d7,wroclaw,,30,Small,1,8,9,2022,51.1057815,17.0497153,1.49,26,0.26,0.308,0.468,0.209,0.435,0.313,0.296,condominium,,,no,no,yes,no,no,2600
b7e6a340d68ef0477dcb20e0dd6c6c38,lodz,apartmentBuilding,30,Small,2,2,4,2022,51.764202,19.478137,2.51,16,0.144,0.334,0.901,0.089,0.354,0.749,0.141,condominium,brick,,no,yes,yes,no,no,1600
90056aa546d99e5cd1406a7264116479,katowice,apartmentBuilding,30,Small,1,5,6,2022,50.24376726,19.01566122,1.75,1,0.789,0.672,1.253,0.794,0.666,0.744,0.091,condominium,brick,premium,yes,no,yes,yes,yes,1800
8df2169ff19f040e19b989d754a8646c,warszawa,blockOfFlats,30,Small,1,3,5,2022,52.2116757,20.921132,6.04,2,0.545,1.46,0.783,0.314,0.545,2.279,0.618,condominium,brick,,yes,yes,no,no,no,2500
b384d40ceeaf7dbf5fe0004115b54884,warszawa,blockOfFlats,30,Small,1,2,3,2022,52.2500873,21.02983014,2.72,23,0.086,1.146,0.21,0.205,0.169,0.849,0.17,condominium,brick,premium,no,no,yes,no,no,2900
0c557a3a5495a60d87a8131e2da5e309,poznan,,30,Small,1,2,7,2021,52.4297684,16.9522737,2.68,5,0.517,0.854,0.75,0.168,0.444,1.845,0.112,condominium,,,no,no,yes,no,no,2200
1f3aecb40215109b5039094621691a9f,gdansk,apartmentBuilding,30,Small,1,5,5,2021,54.35552,18.66806,1.12,6,0.501,1.136,0.726,0.622,0.29,1.038,0.916,condominium,brick,,no,yes,yes,yes,no,2900
79a6bcd0d60c9f0fed6d209167d475f6,wroclaw,blockOfFlats,30,Small,2,2,6,2021,51.111,17.0115,1.28,25,0.127,0.646,0.22,0.307,0.301,0.121,0.335,condominium,,,yes,yes,yes,yes,no,2400
92d09c8a41b42a3fb36583a6a2437e29,rzeszow,blockOfFlats,30,Small,1,9,17,2021,50.0402013,22.0349956,2.13,10,0.463,0.622,0.942,0.181,0.598,0.902,0.316,condominium,brick,premium,yes,yes,no,no,no,2200
35b6afbc10c43aaaef956679a6955b1b,katowice,apartmentBuilding,30,Small,1,7,16,2021,50.2646,19.0164,0.63,36,0.052,0.149,0.557,0.306,0.21,0.22,0.335,condominium,brick,premium,yes,yes,yes,yes,no,2150
10cec6ec4a64a04b70791e8a9d7f6831,warszawa,blockOfFlats,30,Small,1,,4,2021,52.22749,20.88537,8.06,5,0.693,1.334,1.092,0.052,0.122,4.062,0.74,condominium,brick,,no,no,yes,yes,no,2600
0b4aa2c5485422e24ab18d8bccba702d,bydgoszcz,,30,Small,1,2,2,2021,53.1178,17.96017,2.75,14,0.056,2.017,0.302,0.214,0.255,0.432,0.142,condominium,,premium,no,yes,no,no,no,1500
8199e6cfe0dd223107303559b2e5d9f8,krakow,,30,Small,2,2,4,2020,50.0894626,19.9578947,4.04,9,0.856,0.343,0.183,0.543,0.425,2.102,0.504,condominium,,premium,yes,no,yes,no,no,2500
05b7c033f4d42e031c3422697e3fe91b,krakow,apartmentBuilding,30,Small,2,2,3,2020,50.0894626,19.9578947,4.04,9,0.856,0.343,0.183,0.543,0.425,2.102,0.504,condominium,brick,premium,no,no,yes,no,no,2500
9a8a44104a4255faff416f5e9537f18d,gdansk,blockOfFlats,30,Small,2,1,5,2020,54.33033,18.56931,5.91,8,0.435,1.502,0.274,0.22,0.262,2.553,0.801,condominium,,,no,yes,yes,no,no,2100
b22bc23708f72a9296291d695815caaa,wroclaw,apartmentBuilding,30,Small,2,2,3,2020,51.1125,17.0547,1.75,32,0.228,0.479,0.371,0.197,0.106,0.402,0.183,condominium,brick,,yes,yes,yes,no,no,2500
a8147fb7f186ce5a3bb5d513828f8594,katowice,apartmentBuilding,30,Small,2,9,15,2020,50.2726232,18.9910244,2.51,12,0.487,0.447,0.521,0.292,0.21,1.791,0.543,condominium,brick,,no,yes,yes,no,no,2000
f7c8a633285cb387415ea68357a8fc14,katowice,,30,Small,1,1,4,2020,50.198737,18.98258415,7.23,0,2.909,3.129,3.624,2.94,2.959,,3.059,condominium,,,no,yes,yes,yes,no,1600
330869f345092b2e32225fd626c4e0a4,warszawa,,30,Small,1,1,7,2020,52.22632,20.97813,1.83,22,0.193,0.431,0.547,0.267,0.097,1.496,0.437,condominium,,,no,no,yes,no,no,4200
a5de6b177eca1d772e0d4a0855062b20,warszawa,apartmentBuilding,30,Small,1,2,7,2020,52.22897,21.04791,3.04,15,0.37,0.879,0.629,0.383,0.213,0.269,0.638,condominium,brick,,no,no,yes,no,no,2800
083c701fbac1102dad2064811371fd94,krakow,apartmentBuilding,30,Small,2,3,5,2019,50.0751438,19.9577519,2.6,13,0.369,0.637,0.117,0.457,0.036,1.203,0.183,condominium,brick,premium,yes,yes,yes,no,no,2599
bc074a700abd5aafe777dd4f41d53175,krakow,apartmentBuilding,30,Small,2,2,5,2019,50.0713956,19.954938,2.14,14,0.444,0.328,0.414,0.4,0.252,0.899,0.174,condominium,brick,,yes,yes,yes,yes,no,3000
cc4f9314fb5b0a03d3f1d79720984936,krakow,apartmentBuilding,30,Small,1,3,5,2019,50.0585945,19.9518264,1.02,37,0.126,0.35,0.115,0.306,0.174,0.436,0.143,condominium,brick,premium,yes,yes,yes,no,no,2800
8c272e31d7794686dc8c17f6e73021c3,krakow,apartmentBuilding,30,Small,2,4,5,2019,50.0670105,19.9520512,1.62,42,0.094,0.22,0.333,0.781,0.016,0.749,0.205,condominium,brick,premium,no,no,yes,no,no,3000
86823accefa13bca94992074fe31660d,gdansk,blockOfFlats,30,Small,1,1,4,2019,54.32866,18.56536,6.22,9,0.285,1.804,0.303,0.213,0.287,2.391,0.582,condominium,,,no,yes,yes,no,no,2100
40f3ed35a05ad3394c3f30cd5004347a,gdansk,blockOfFlats,30,Small,1,1,4,2019,54.32866,18.56536,6.22,9,0.285,1.804,0.303,0.213,0.287,2.391,0.582,condominium,,,no,yes,yes,no,no,2100
413059a76e5d1654d69aca3221ce07c0,katowice,blockOfFlats,30,Small,1,3,4,2019,50.232,18.9634,5.02,4,0.226,0.599,0.577,0.334,0.564,3.676,0.014,condominium,,,yes,yes,yes,no,no,1500
50ae0f3da64361a8447f04887b3cbec5,krakow,apartmentBuilding,30,Small,1,3,4,2018,50.0259406,19.9199088,3.52,20,0.234,0.209,0.525,0.117,0.125,2.014,0.123,condominium,brick,premium,yes,yes,yes,no,no,1999
ba2820fdea5f8aeb8dd0d22ac62e7c05,krakow,apartmentBuilding,30,Small,2,3,5,2018,50.0713956,19.954938,2.14,14,0.444,0.328,0.414,0.4,0.252,0.899,0.174,condominium,brick,premium,yes,yes,yes,no,no,3300
